195.428419248, 3.9
195.727794412, 3.91
196.025898652, 3.92
196.322734431, 3.93
196.618304201, 3.94
196.912610396, 3.95
197.205655434, 3.96
197.49744172, 3.97
197.787971645, 3.98
198.077247582, 3.99
198.365271892, 4.0
198.65204692, 4.01
198.937574997, 4.02
199.22185844, 4.03
199.504899551, 4.04
199.786700617, 4.05
200.067263912, 4.06
200.346591695, 4.07
200.624686213, 4.08
200.901549695, 4.09
201.177184361, 4.1
201.451592414, 4.11
201.724776043, 4.12
201.996737426, 4.13
202.267478725, 4.14
202.537002089, 4.15
202.805309654, 4.16
203.072403543, 4.17
203.338285865, 4.18
203.602958716, 4.19
203.866424179, 4.2
204.128684324, 4.21
204.389741208, 4.22
204.649596874, 4.23
204.908253355, 4.24
205.165712667, 4.25
205.421976818, 4.26
205.677047799, 4.27
205.930927592, 4.28
206.183618163, 4.29
206.435121469, 4.3
206.685439453, 4.31
206.934574046, 4.32
207.182527165, 4.33
207.429300718, 4.34
207.674896599, 4.35
207.919316689, 4.36
208.162562859, 4.37
208.404636968, 4.38
208.645540862, 4.39
208.885276374, 4.4
209.123845329, 4.41
209.361249538, 4.42
209.597490799, 4.43
209.832570901, 4.44
210.06649162, 4.45
210.299254722, 4.46
210.53086196, 4.47
210.761315076, 4.48
210.990615801, 4.49
211.218765856, 4.5
211.445766948, 4.51
211.671620775, 4.52
211.896329024, 4.53
212.11989337, 4.54
212.342315477, 4.55
212.563597, 4.56
212.78373958, 4.57
213.002744851, 4.58
213.220614432, 4.59
213.437349935, 4.6
213.652952959, 4.61
213.867425094, 4.62
214.080767919, 4.63
214.292983001, 4.64
214.504071899, 4.65
214.71403616, 4.66
214.922877321, 4.67
215.130596908, 4.68
215.337196439, 4.69
215.54267742, 4.7
215.747041347, 4.71
215.950289705, 4.72
216.152423972, 4.73
216.353445613, 4.74
216.553356084, 4.75
216.752156831, 4.76
216.94984929, 4.77
217.146434888, 4.78
217.341915042, 4.79
217.536291157, 4.8
217.729564632, 4.81
217.921736854, 4.82
218.112809201, 4.83
218.30278304, 4.84
218.491659731, 4.85
218.679440623, 4.86
218.866127055, 4.87
219.051720359, 4.88
219.236221854, 4.89
219.419632852, 4.9
219.601954657, 4.91
219.78318856, 4.92
219.963335847, 4.93
220.14239779, 4.94
220.320375657, 4.95
220.497270702, 4.96
220.673084174, 4.97
220.847817312, 4.98
221.021471343, 4.99
221.194047489, 5.0
221.36554696, 5.01
221.53597096, 5.02
221.705320682, 5.03
221.873597311, 5.04
222.040802023, 5.05
222.206935985, 5.06
222.372000356, 5.07
222.535996285, 5.08
222.698924915, 5.09
222.860787376, 5.1
223.021584795, 5.11
223.181318285, 5.12
223.339988954, 5.13
223.497597901, 5.14
223.654146215, 5.15
223.809634978, 5.16
223.964065264, 5.17
224.117438136, 5.18
224.269754652, 5.19
224.42101586, 5.2
224.571222799, 5.21
224.720376502, 5.22
224.868477991, 5.23
225.015528283, 5.24
225.161528383, 5.25
225.306479292, 5.26
225.450382, 5.27
225.593237489, 5.28
225.735046736, 5.29
225.875810705, 5.3
226.015530357, 5.31
226.154206641, 5.32
226.291840502, 5.33
226.428432873, 5.34
226.563984682, 5.35
226.698496848, 5.36
226.831970282, 5.37
226.964405889, 5.38
227.095804563, 5.39
227.226167193, 5.4
227.355494659, 5.41
227.483787833, 5.42
227.611047582, 5.43
227.737274761, 5.44
227.86247022, 5.45
227.986634803, 5.46
228.109769342, 5.47
228.231874664, 5.48
228.35295159, 5.49
228.473000931, 5.5
228.592023491, 5.51
228.710020067, 5.52
228.826991448, 5.53
228.942938416, 5.54
229.057861746, 5.55
229.171762205, 5.56
229.284640552, 5.57
229.396497541, 5.58
229.507333916, 5.59
229.617150414, 5.6
229.725947767, 5.61
229.833726697, 5.62
229.940487921, 5.63
230.046232147, 5.64
230.150960076, 5.65
230.254672404, 5.66
230.357369817, 5.67
230.459052995, 5.68
230.559722611, 5.69
230.659379331, 5.7
230.758023814, 5.71
230.85565671, 5.72
230.952278665, 5.73
231.047890316, 5.74
231.142492294, 5.75
231.236085221, 5.76
231.328669714, 5.77
231.420246383, 5.78
231.51081583, 5.79
231.600378651, 5.8
231.688935434, 5.81
231.776486761, 5.82
231.863033207, 5.83
231.948575339, 5.84
232.033113718, 5.85
232.116648899, 5.86
232.199181429, 5.87
232.280711849, 5.88
232.361240692, 5.89
232.440768485, 5.9
232.519295748, 5.91
232.596822994, 5.92
232.67335073, 5.93
232.748879457, 5.94
232.823409666, 5.95
232.896941844, 5.96
232.969476471, 5.97
233.041014021, 5.98
233.111554958, 5.99
233.181099743, 6.0
233.249648829, 6.01
233.317202662, 6.02
233.383761682, 6.03
233.449326322, 6.04
233.513897008, 6.05
233.57747416, 6.06
233.640058192, 6.07
233.70164951, 6.08
233.762248514, 6.09
233.821855599, 6.1
233.88047115, 6.11
233.938095549, 6.12
233.994729169, 6.13
234.050372378, 6.14
234.105025536, 6.15
234.158688999, 6.16
234.211363115, 6.17
234.263048224, 6.18
234.313744662, 6.19
234.363452757, 6.2
234.412172832, 6.21
234.459905202, 6.22
234.506650176, 6.23
234.552408057, 6.24
234.597179142, 6.25
234.640963721, 6.26
234.683762076, 6.27
234.725574486, 6.28
234.766401222, 6.29
234.806242546, 6.3
234.845098718, 6.31
234.882969989, 6.32
234.919856605, 6.33
234.955758804, 6.34
234.99067682, 6.35
235.024610877, 6.36
235.057561197, 6.37
235.089527992, 6.38
235.12051147, 6.39
235.150511832, 6.4
235.179529273, 6.41
235.207563981, 6.42
235.234616137, 6.43
235.260685918, 6.44
235.285773493, 6.45
235.309879025, 6.46
235.33300267, 6.47
235.355144581, 6.48
235.376304899, 6.49
235.396483764, 6.5
235.415681308, 6.51
235.433897655, 6.52
235.451132925, 6.53
235.467387231, 6.54
235.482660679, 6.55
235.49695337, 6.56
235.510265398, 6.57
235.522596851, 6.58
235.53394781, 6.59
235.54431835, 6.6
235.553708542, 6.61
235.562118448, 6.62
235.569548124, 6.63
235.57599762, 6.64
235.581466982, 6.65
235.585956247, 6.66
235.589465446, 6.67
235.591994605, 6.68
235.593543744, 6.69
235.594112874, 6.7
235.593702004, 6.71
235.592311133, 6.72
235.589940256, 6.73
235.58658936, 6.74
235.582258428, 6.75
235.576947436, 6.76
235.570656351, 6.77
